username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JoannieCo;2016-06-16 11:05;0;0;"I couldn't believe it when my friend told me. They have people here showing how to work the system. # Brexit";;;#;"743368888306569216";https://twitter.com/JoannieCo/status/743368888306569216
JoannieCo;2016-06-16 10:58;0;1;"Or leave kids n Romania... Still claim CB .. Leave country for 1 night...come back, start again.. # Brexit # VoteLeave";;;# #;"743367037595099136";https://twitter.com/JoannieCo/status/743367037595099136
JoannieCo;2016-06-16 10:51;0;1;"They come over. Claim for 6 months. Go stay in France for 1 night. Come back claim for 6 months. # VictoriaLive Brexit # VoteLeave # No2EU";;;# # #;"743365476101791744";https://twitter.com/JoannieCo/status/743365476101791744
prydwen3;2016-06-16 10:50;0;0;"Friend has had people unfriend them on FB over their # Brexit stance. Anybody on Twitter lost any followers?";;;#;"743365216889602048";https://twitter.com/prydwen3/status/743365216889602048
yates_rob;2016-06-16 10:45;0;0;"Does anybody attending @ ChathamHouse # LondonConference seriously think that Britain should # Brexit ?";;@;# #;"743363877757325312";https://twitter.com/yates_rob/status/743363877757325312
rock2shark;2016-06-16 10:27;1;0;"Dismantling of British industry and economy by the European Union: https://docs.google.com/document/d/1xBYkMhCIFtV5HB3hmfphyZfl85Do_blTIvOK-oUNeSM/mobilebasic?pli=1 … @ UKLabour @ Conservatives @ LibDems @ UKIP # Brexit";;@ @ @ @;#;"743359375520243712";https://twitter.com/rock2shark/status/743359375520243712
WallyBlueEyes;2016-06-16 10:25;0;0;"England fans want their team thrown out of Europe it seems Meanwhile Nigel Garage agrees! # Euro2016 #brexit#idiots";;;# #brexit #idiots;"743358905997230080";https://twitter.com/WallyBlueEyes/status/743358905997230080
trendinaliaES;2016-06-16 10:20;0;0;"6. # PabloIglesiasenCOPE 7. LA HORA DE LOS BUENOS 8. Los 14 9. Mt 6 10. El Brexit 2016/6/16 10:07 CEST # trndnl http://www.trendinalia.com/twitter-trending-topics/spain/spain-today.html …";;;# #;"743357461340426240";https://twitter.com/trendinaliaES/status/743357461340426240
trendinaliaES;2016-06-16 10:18;0;0;"2 cuentas verificadas contribuyeron a convertir 'El Brexit' en TT. Ellas fueron: @ marianorajoy & @ PPopular — # trndnl";;@ @;#;"743356963724005378";https://twitter.com/trendinaliaES/status/743356963724005378
trendinaliaES;2016-06-16 10:18;0;0;"El tuit con más repercusión de la Tendencia 'El Brexit' fue de @ marianorajoy: https://twitter.com/marianorajoy/status/743341931778846720 … (52 RTs) # trndnl";;@;#;"743356962348269571";https://twitter.com/trendinaliaES/status/743356962348269571
trendinaliaES;2016-06-16 10:18;0;0;"# Top3Apps mientras 'El Brexit' se convertía en Tendencia Twitter for iPhone 29% Twitter for Android 29% Twitter Web Client 21%";;;#;"743356961345802240";https://twitter.com/trendinaliaES/status/743356961345802240
trendinaliaES;2016-06-16 10:18;0;0;"1.986.189 personas podrían haber visto 'El Brexit' desde su 1ª mención hasta convertirse en Tendencia. # trndnl";;;#;"743356960196571137";https://twitter.com/trendinaliaES/status/743356960196571137
trendinaliaES;2016-06-16 10:18;0;0;"164 cuentas y 164 tuits (158 RTs) en 20 horas convirtieron 'El Brexit' en Tendencia. # trndnl";;;#;"743356959093514242";https://twitter.com/trendinaliaES/status/743356959093514242
trendinaliaES;2016-06-16 10:18;1;0;"la 1ª mención de 'El Brexit' aparece en tu TL. ¡Ahora es Tendencia en España! # trndnl";;;#;"743356957927497728";https://twitter.com/trendinaliaES/status/743356957927497728
trendinaliaES;2016-06-16 10:17;0;0;"'El Brexit' acaba de convertirse en TT ocupando la 10ª posición en España. Más en http://www.trendinalia.com/twitter-trending-topics/spain/spain-today.html … # trndnlpic.twitter.com/eggkVIblTy";;;#;"743356705476468736";https://twitter.com/trendinaliaES/status/743356705476468736
DailyBUCKS;2016-06-16 10:08;0;0;"The great in out debate: Local leaders share their views on Brexit http://j.mp/23ddRlR # Buckspic.twitter.com/fjOFxUnd1v";;;#;"743354466846400516";https://twitter.com/DailyBUCKS/status/743354466846400516
sebchaillou;2016-06-16 10:07;5;2;"Opening of the @ CoopsEurope board we talk about # Brexit and refugees crisis many challenges for # coops # yecnpic.twitter.com/M7zF2VRi6W";;@;# # #;"743354401859854337";https://twitter.com/sebchaillou/status/743354401859854337
gio_bu;2016-06-16 09:51;0;1;"I can't vote but I try to give my contribute anyway # brexit # remain # homeincambridge @… https://www.instagram.com/p/BGtSZl-gVh-/";;@;# # #;"743350286073266177";https://twitter.com/gio_bu/status/743350286073266177
owendaviesart;2016-06-16 09:31;0;0;"BIG VOTE # brexit # democracyisagoaltobeattained # unity # peace # vote # zeitgeistmovement… https://www.instagram.com/p/BGtQHhIBnbI/";;;# # # # # #;"743345187464720385";https://twitter.com/owendaviesart/status/743345187464720385
thaz01t;2016-06-16 09:13;0;0;"When # Brexit happens the whole cabinate shld resign # bbcnews";;;# #;"743340805067153410";https://twitter.com/thaz01t/status/743340805067153410
NickRH14;2016-06-16 09:07;0;0;"I doubt many professionals will be bothered about the European chair throwing championship. If we brexit we can ditch that too";;;;"743339190822174720";https://twitter.com/NickRH14/status/743339190822174720
Antonymous_P;2016-06-16 09:04;0;0;"Greatest supporters of brexit, in order, are Ukip supporters, Express readers, Mail readers, Sun Readers and people with less education.";;;;"743338447893463040";https://twitter.com/Antonymous_P/status/743338447893463040
Emma_Pud;2016-06-16 08:56;0;0;"From @ Emma_Pud David says remain. # brexit # remain # eu # referendum # betterin # knitwear… https://www.instagram.com/p/BGtMLqbks9_/";;@;# # # # # #;"743336531662802945";https://twitter.com/Emma_Pud/status/743336531662802945
donnantwich;2016-06-16 08:38;0;2;"Make your Millions another way. We're off. # BREXIT";;;#;"743331938795020288";https://twitter.com/donnantwich/status/743331938795020288
DailyGLAMORGAN;2016-06-16 08:21;0;0;"Warning that Brexit will hurt Welsh steel, scare away investors and trigger recession http://j.mp/1Q6WiSe # Cymrupic.twitter.com/YparQWIsbh";;;#;"743327643613822978";https://twitter.com/DailyGLAMORGAN/status/743327643613822978
ullakovacevic;2016-06-16 08:17;0;0;"dom kommer återigen att rädda Europa med BREXIT.....";;;;"743326518865125377";https://twitter.com/ullakovacevic/status/743326518865125377
DSWillemSchuur;2016-06-16 08:14;0;0;"Met aanhoudende supportersgeweld van Britten kan UEFA wel eens gaan zorgen voor een Brexit voor de 23e # ek";;;#;"743325774027984897";https://twitter.com/DSWillemSchuur/status/743325774027984897
Newsminster;2016-06-16 08:01;0;1;"EU referendum live: Osborne's role 'untenable' after Brexit budget say pro-leave… http://bit.ly/1Q6S652 # Politicspic.twitter.com/fdD4T6UYIM";;;#;"743322642388652032";https://twitter.com/Newsminster/status/743322642388652032
jorkvicboy;2016-06-16 07:46;0;0;"are they experts? Switzerland isn't doing badly not in EU # voteleave # brexit";;;# #;"743318901409222656";https://twitter.com/jorkvicboy/status/743318901409222656
trendinaliaES;2016-06-16 07:18;0;0;"# Brexit empieza a ser Tendencia, con 138273 tweets, ocupando la 46ª posición en España. Más en http://www.trendinalia.com/twitter-trending-topics/spain/spain-today.html … # trndnl";;;# #;"743311678763208704";https://twitter.com/trendinaliaES/status/743311678763208704
berlingske;2016-06-16 06:55;0;0;"Brexit giver mindre gave til de danske boligejere http://www.business.dk/bolig/brexit-giver-mindre-gave-til-de-danske-boligejere?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/ejvqFRaUec";;;;"743305882411270144";https://twitter.com/berlingske/status/743305882411270144
Corpo_Insider;2016-06-16 05:09;0;0;"# CelioEconomicsDesk FTSE 100 falls 2% as investors fret over Brexit http://dlvr.it/LZNJKd";;;#;"743279326330687495";https://twitter.com/Corpo_Insider/status/743279326330687495
trendinaliaES;2016-06-16 05:03;0;0;"'Brexit' empieza a ser Tendencia, con 351944 tweets, ocupando la 29ª posición en España. Más en http://www.trendinalia.com/twitter-trending-topics/spain/spain-today.html … # trndnl";;;#;"743277700035424256";https://twitter.com/trendinaliaES/status/743277700035424256
trendinaliaGB;2016-06-16 03:48;0;0;"# Brexit just started trending with 140442 tweets. More trends at http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html … # trndnl";;;# #;"743258809473241089";https://twitter.com/trendinaliaGB/status/743258809473241089
DailyGLAMORGAN;2016-06-16 03:32;2;0;"Guto Harri lays out why the fight against Brexit is vital for # Wales' future http://j.mp/23czQcP # Cymrupic.twitter.com/B3AIlG32eV";;;# #;"743254809352896512";https://twitter.com/DailyGLAMORGAN/status/743254809352896512
trendinaliaDE;2016-06-16 00:43;0;0;"Das Hashtag # Brexit war auf Platz 4 im Top20 von den Trends in Deutschland am Mittwoch 15: http://www.trendinalia.com/twitter-trending-topics/germany/germany-160615.html … # trndnl";;;# #;"743212265927696384";https://twitter.com/trendinaliaDE/status/743212265927696384
NicoleLoveLloyd;2016-06-16 00:05;0;0;"# brexit # in # makehistory # vote @Teddington Middlesex England https://www.instagram.com/p/BGsPZIHF-f3/";;@Teddington;# # # #;"743202853037215745";https://twitter.com/NicoleLoveLloyd/status/743202853037215745
elpgb;2016-06-16 00:03;0;0;"I'm afraid you are kidding yourself there will be no pay rises under brexit and more unemployment";;;;"743202417710338048";https://twitter.com/elpgb/status/743202417710338048
warrenista;2016-06-15 23:51;0;1;"# PowerMonkeys @ Channel4 is the best programme on TV right now, better than 'real' politics - VERY FUNNY # Brexit # Trump HOT @ benwillbond – bei Anchor Tap";;@ @;# # #;"743199237349965824";https://twitter.com/warrenista/status/743199237349965824
dickiewood;2016-06-15 23:42;0;0;"Unemployment down in Yorkshire... bloody # BrExit jitters again :/";;;#;"743197020484157440";https://twitter.com/dickiewood/status/743197020484157440
fulvioschiavone;2016-06-15 23:35;1;0;"Brexit: "battaglia navale" fra attivisti pro e contro Bruxelles http://n.mynews.ly/!YB.D-Vpz  via @ NewsRepublicIta";;@;;"743195151040913408";https://twitter.com/fulvioschiavone/status/743195151040913408
MarkHemi82;2016-06-15 23:21;0;4;"Actually: Osborne # Brexit budget - Remain May interview - Remain Gove on # bbcqt - Leave One more Leave item and it's balanced!";;;# #;"743191762928345088";https://twitter.com/MarkHemi82/status/743191762928345088
MicheleRigby;2016-06-15 23:21;0;0;"Arriving at Dublin airport - nice to be wanted! Vote reman # brexit @Dublin Airport https://www.instagram.com/p/BGsKT6ttPfX/";;@Dublin;#;"743191679298048000";https://twitter.com/MicheleRigby/status/743191679298048000
hoppimike;2016-06-15 23:02;0;0;"It'd be easy for the Tories or EU to win # EUref - just respect the sovereignty, democracy & culture of the nations. But they won't. # Brexit";;;# #;"743186880565514241";https://twitter.com/hoppimike/status/743186880565514241
kckane;2016-06-15 22:51;0;0;"# BRexit or # BRemain... I no even know again.";;;# #;"743184256046866432";https://twitter.com/kckane/status/743184256046866432
berlingske;2016-06-15 22:49;4;1;"Brexit vil få europæisk økonomi til at skælve http://www.business.dk/oekonomi/brexit-vil-faa-europaeisk-oekonomi-til-at-skaelve?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/v4WgMraaLJ";;;;"743183605543800832";https://twitter.com/berlingske/status/743183605543800832
ZenaGiacomelli;2016-06-15 22:31;0;0;"# LAGABBIA Brexit!";;;#;"743179200702484481";https://twitter.com/ZenaGiacomelli/status/743179200702484481
tcgriffin;2016-06-15 22:09;4;3;"McGuinness: If Brexit happens, there should be a border poll. # irishin";;;#;"743173481978789888";https://twitter.com/tcgriffin/status/743173481978789888
rock2shark;2016-06-15 22:06;0;0;"Another great Brexit film here. It seems all Brexit movies are great! Many Remainers talk donkey talk. @ UKIP https://m.facebook.com/dianejamesmep/?fref=nf …";;@;;"743172949402845184";https://twitter.com/rock2shark/status/743172949402845184
donnantwich;2016-06-15 21:55;0;1;"We told them to tackle the problem. They called us racist and xenophobic. They have lost the privilege. # brexit";;;#;"743169966178893824";https://twitter.com/donnantwich/status/743169966178893824
tcgriffin;2016-06-15 21:51;2;2;"McGinn agrees with Kinahan that brexit would mean internal UK border. Surprised at DUP position.";;;;"743169097618329600";https://twitter.com/tcgriffin/status/743169097618329600
BobDuffield;2016-06-15 21:51;1;2;"@ iVoteLeave Oh Feck! That didn't go well. Looking forward to QT - he could drum up even more # Brexit votes than Eddie Izzard!";;@;#;"743168981658329090";https://twitter.com/BobDuffield/status/743168981658329090
ptext;2016-06-15 21:48;0;0;"PM: Westfalen-Blatt: Das WESTFALEN-BLATT (Bielefeld) zum Brexit https://www.ptext.de/n/1105112";;;;"743168238545215489";https://twitter.com/ptext/status/743168238545215489
ThomsonKate11;2016-06-15 21:39;0;0;"updated Health Policy in the News Pinterest board (teaching resource) with # EU # Brexit # Remain # NHS news https://uk.pinterest.com/kate8578/health-policy-in-the-news/ …";;;# # # #;"743166068236095488";https://twitter.com/ThomsonKate11/status/743166068236095488
TSFRadio;2016-06-15 21:38;0;1;"# Internacional Brexit: a batalha no Tamisa http://dlvr.it/LZG9rZ  Em http://www.TSF.pt pic.twitter.com/axnXli72nw";;;#;"743165716556185600";https://twitter.com/TSFRadio/status/743165716556185600
ThomsonKate11;2016-06-15 21:30;0;0;"Great analysis of # Brexit and # Remain claims /rhetoric, by @ ijgreener : Brexit has more hold on emotion & big ideas https://t1ber1us.wordpress.com/2016/06/13/the-eu-referendum-debate-the-arguments-for-and-against/ …";;@;# #;"743163741206896640";https://twitter.com/ThomsonKate11/status/743163741206896640
tcgriffin;2016-06-15 21:26;2;1;"McGuinness: opponents of the peace process will see brexit as an opportunity. # irishin";;;#;"743162859413209088";https://twitter.com/tcgriffin/status/743162859413209088
GudmundsonUlla;2016-06-15 21:24;1;0;"Leave post#Brexit roadmap incls law ending free EU migr to UK & EU Court jurisdiction. Do they seriously think there'd be no countermoves?";;;#Brexit;"743162156867268608";https://twitter.com/GudmundsonUlla/status/743162156867268608
tcgriffin;2016-06-15 21:22;2;2;"McGuinness: it's unimaginable what would happen to cross-border trade in event of Brexit. # Irishin";;;#;"743161839010328576";https://twitter.com/tcgriffin/status/743161839010328576
tcgriffin;2016-06-15 21:20;1;0;"McGuinness: Brexit would be hugely detrimental to the Good Friday Agreement. # irishin";;;#;"743161309366194176";https://twitter.com/tcgriffin/status/743161309366194176
tcgriffin;2016-06-15 21:18;1;0;"Eastwood: Brexit would be a carnival if reaction across Europe. # irishin";;;#;"743160801054367744";https://twitter.com/tcgriffin/status/743160801054367744
bikerbill40;2016-06-15 21:17;0;0;"will you please NOT talk about # brexit";;;#;"743160408836538368";https://twitter.com/bikerbill40/status/743160408836538368
GoreJess19;2016-06-15 21:11;0;1;"I've made my vote, had my say. # vote # eu # europe # brexit # politics # post # stay @Morley (Nr Leeds) https://www.instagram.com/p/BGr7e51GOtV/";;@Morley;# # # # # # #;"743159071860199424";https://twitter.com/GoreJess19/status/743159071860199424
tcgriffin;2016-06-15 21:06;0;0;"Kinahan: I'm very worried about the implications of Brexit for UK union.";;;;"743157748448256001";https://twitter.com/tcgriffin/status/743157748448256001
DailyCHESHIRE;2016-06-15 21:03;0;0;"EU Referendum: six arguments for and against Brexit http://j.mp/23aLV1X # Cheshirepic.twitter.com/ivOuf28OWW";;;#;"743156935415848960";https://twitter.com/DailyCHESHIRE/status/743156935415848960
tcgriffin;2016-06-15 20:56;1;0;"# Irishin O'Grady: Brexit would leave workers worse off.";;;#;"743155124906897408";https://twitter.com/tcgriffin/status/743155124906897408
stepius;2016-06-15 20:54;0;0;"Cenazione con un # krumiro indeciso sul # brexit # dinner # biscuits # milk # cena # biscotti # latte @… https://www.instagram.com/p/BGr5hHzGKUT/";;@;# # # # # # # #;"743154754205818881";https://twitter.com/stepius/status/743154754205818881
tcgriffin;2016-06-15 20:45;0;1;"McGinn: it's now easy to be Irish in Britain. Brexit threatens that hybrid existence.";;;;"743152413583020032";https://twitter.com/tcgriffin/status/743152413583020032
HangBlaa;2016-06-15 20:39;0;0;"Why do so many # brexit supporters want EU to collapse in wake of UK's departure?";;;#;"743150949854756864";https://twitter.com/HangBlaa/status/743150949854756864
rock2shark;2016-06-15 20:35;0;0;"# BBCqtEUSpecial Michael Gove's reply to economical Qu referring to Osbourne's trashing of UK economy in event of # Brexit vote despicable.";;;# #;"743149922338414592";https://twitter.com/rock2shark/status/743149922338414592
PeteArman;2016-06-15 20:33;0;0;"Finally!!! # brexit # postalvote # eu # voteremain @München West Park https://www.instagram.com/p/BGr3D-_khM2oyPW7wtVX4wUAGyh-OA4XsDzsv40/ …";;@M;# # # #;"743149355914321921";https://twitter.com/PeteArman/status/743149355914321921
nickvidamour;2016-06-15 20:11;0;0;"What a load of bollox this is # brexit # EUREF # EUreferendum # VoteLeavehttps://twitter.com/nickvidamour/status/743143485889351680 …";;;# # # #;"743143985263288320";https://twitter.com/nickvidamour/status/743143985263288320
GonzaloHerrero;2016-06-15 20:11;0;2;"Vote to remain in Europe. I'm in # brexit # voteremain # breastxit @London, United Kingdom https://www.instagram.com/p/BGr0h6Rswmg/";;@London;# # #;"743143785899536385";https://twitter.com/GonzaloHerrero/status/743143785899536385
AnnaSilverman1;2016-06-15 20:04;0;0;"Yvette Cooper smashing it for Remain camp at our Brexit panel today with Stella Creasy, Theresa… https://www.instagram.com/p/BGrzvMLmMq-/";;;;"743142045397590021";https://twitter.com/AnnaSilverman1/status/743142045397590021
SamingLaVie;2016-06-15 20:03;0;0;"no he didn't, he said it's simple economics that wages rise if demand for workers rises. In post-Brexit recession it won't.";;;;"743141981602340864";https://twitter.com/SamingLaVie/status/743141981602340864
juliacambridge1;2016-06-15 20:02;0;0;"totally agree Brexit is a sham # StrongerIn";;;#;"743141645655375872";https://twitter.com/juliacambridge1/status/743141645655375872
howarth18;2016-06-15 19:51;2;4;"“ @ Ted_Macc: @ HuwGruffydd @ fatfei_ Geldof showed his utter contempt for the working class, Brexit!”";;@ @ @;;"743138920456663040";https://twitter.com/howarth18/status/743138920456663040
AndyRFCCharman;2016-06-15 19:44;0;0;"# Brexit claim UK fishing gains but ignore losses from EU! Its how their whole deceitful economic model works. Don't be conned # VoteRemain";;;# #;"743137113466675200";https://twitter.com/AndyRFCCharman/status/743137113466675200
Newsminster;2016-06-15 19:44;3;0;"David Cameron: Oil collapse shows Brexit warnings should be heeded http://bit.ly/1Q5azPw # Politicspic.twitter.com/nRLfC85Hn5";;;#;"743137028993220609";https://twitter.com/Newsminster/status/743137028993220609
AndyRFCCharman;2016-06-15 19:27;1;1;"# Farage says EU to blame for UK fishing problems. Greenpeace say he's wrong, UK Govt to blame. # Brexit liar & racist # StrongerIn # VoteRemain";;;# # # #;"743132873214070788";https://twitter.com/AndyRFCCharman/status/743132873214070788
kathrynebrown;2016-06-15 19:25;0;1;"Somewhere in between the brexit campaign and the football I'm so glad I've moved to Spain. Fucking despicable. All of it.";;;;"743132417737818114";https://twitter.com/kathrynebrown/status/743132417737818114
berlingske;2016-06-15 19:15;0;1;"SoMe: Rockstjerne blander sig i Brexit og starter fiskeri-krig på Themsen http://www.b.dk/globalt/some-rockstjerne-blander-sig-i-brexit-og-starter-fiskeri-krig-paa-themsen?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/tDXen0draR";;;;"743129859124191232";https://twitter.com/berlingske/status/743129859124191232
ADAHuddersfield;2016-06-15 18:36;0;0;"Our 'BREXIT - its impact on the Design and Construction sector' public debate is just kicking… https://www.instagram.com/p/BGrptL2DCtm/";;;;"743119980296867840";https://twitter.com/ADAHuddersfield/status/743119980296867840
Faisal_Yaqoob_;2016-06-15 18:32;0;0;"Which # universities would lose out from # Brexit? https://www.timeshighereducation.com/news/which-universities-would-lose-out-from-brexit …";;;# #;"743119060070739968";https://twitter.com/Faisal_Yaqoob_/status/743119060070739968
ADAHuddersfield;2016-06-15 18:13;0;0;"We're getting ready for the 'BREXIT - its impact on the Design and Construction sector' Public… https://www.instagram.com/p/BGrnI3BjCmm/";;;;"743114333991927808";https://twitter.com/ADAHuddersfield/status/743114333991927808
johnmaccann;2016-06-15 18:10;0;0;"The European Union is the worst choice – apart from the alternative http://gu.com/p/4y52g?CMP=Share_AndroidApp_Twitter … # Remain # Brexit # EUref";;;# # #;"743113536969289728";https://twitter.com/johnmaccann/status/743113536969289728
H_M_H_B;2016-06-15 18:05;0;0;"Bono says open our borders which is a good enough reason to close our borders... # brexit";;;#;"743112226953912320";https://twitter.com/H_M_H_B/status/743112226953912320
mhoulden;2016-06-15 17:47;0;0;"Disappointed that My Dream Boat is about a horse rather than the SS Brexit standoff in the Thames";;;;"743107668064272384";https://twitter.com/mhoulden/status/743107668064272384
penslade;2016-06-15 17:46;0;0;"Michael Gove's father denies his company was destroyed by EU policies http://gu.com/p/4y5xz?CMP=Share_AndroidApp_Twitter … # Brexit being economical with the truth again";;;#;"743107320691974144";https://twitter.com/penslade/status/743107320691974144
DailySHROPSHIRE;2016-06-15 17:37;0;0;"EU referendum: Campaigners complain over school's Brexit film refusal http://j.mp/23agKUB # Shropshirepic.twitter.com/ahdvAJTM7R";;;#;"743105201205215232";https://twitter.com/DailySHROPSHIRE/status/743105201205215232
CornwaII;2016-06-15 17:13;0;0;"Cornwall's fishermen urge &quot;Brexit&quot; vote in next week's... http://j.mp/23acmEY # Cornwall # Kernow";;;# #;"743099026468274176";https://twitter.com/CornwaII/status/743099026468274176
steve_hume;2016-06-15 17:08;0;0;"# brexit https://twitter.com/ConversationUK/status/743095153649405952 …";;;#;"743097888025247744";https://twitter.com/steve_hume/status/743097888025247744
sophie1ed;2016-06-15 16:48;1;3;"Directed a live # BBCRadioWales # brexit # debate that went out on # BBCRadioWales, BBC Wales News… https://www.instagram.com/p/BGrdU_fNMB_/";;;# # # #;"743092765806972928";https://twitter.com/sophie1ed/status/743092765806972928
fsplaw;2016-06-15 16:45;0;0;"Could # Brexit increase # Inheritance Tax to 45%? Osborne issues warning todayhttp://ow.ly/iWIF301hLNO";;;# #;"743091989558755328";https://twitter.com/fsplaw/status/743091989558755328
Padraig_McCann;2016-06-15 16:36;0;0;"A # Brexit will be bad for both sides of the Irish border. # VoteRemain # Irish4Europehttp://www.thejournal.ie/brexit-northern-ireland-border-2824515-Jun2016/ …";;;# # #;"743089773972205568";https://twitter.com/Padraig_McCann/status/743089773972205568
davidmcinnes92;2016-06-15 16:26;0;0;"The mega irony of that speccie cover is that Scot Indy WAS about leaving the UK and joining the world. Brexit is about being Little England.";;;;"743087402403647492";https://twitter.com/davidmcinnes92/status/743087402403647492
kalavros;2016-06-15 16:07;0;0;"European Tech legend Niklas Zennstrom (Skype, Kazaa, Atomico) argues against a # Brexit. Around… https://www.instagram.com/p/BGrYp5BgMY6/";;;#;"743082483990835204";https://twitter.com/kalavros/status/743082483990835204
bystpt;2016-06-15 15:54;0;0;"acabar com isto do brexit e com os cabrões dos hooligans (@London Stansted Airport - @ stn_airport) http://4sq.com/1Ucbak0";;@London @;;"743079332621455360";https://twitter.com/bystpt/status/743079332621455360
ma_linskey;2016-06-15 15:50;1;0;"don't eat the membership Nigel! # Brexit # VoteLeave";;;# #;"743078213048512513";https://twitter.com/ma_linskey/status/743078213048512513
DailyHAMPSHIRE;2016-06-15 15:49;0;0;"Hampshire MP among 57 MPs opposing Chancellor's "Brexit Budget" http://j.mp/1Q4sfuy # Hampshirepic.twitter.com/qLeVACOAt1";;;#;"743077883686461441";https://twitter.com/DailyHAMPSHIRE/status/743077883686461441
elpgb;2016-06-15 15:46;0;0;"I was really worried before last election we would get another Tory gov. Now I'm bloody terrified we will leave E u and get brexit";;;;"743077255312756736";https://twitter.com/elpgb/status/743077255312756736
JoannieCo;2016-06-15 15:45;0;0;"And # Osbourne will tax us to death! Haha # Brexit # VoteLeave";;;# # #;"743077087477682176";https://twitter.com/JoannieCo/status/743077087477682176
mrjamiemillar;2016-06-15 15:41;0;0;"# brexit # stay # remain # grafitti # streetart @Regent's Canal https://www.instagram.com/p/BGrVrOxuZmm/";;@Regent;# # # # #;"743075936107515904";https://twitter.com/mrjamiemillar/status/743075936107515904
photocillin;2016-06-15 15:36;0;2;"Preparing for Brexit. Children experiencing what life would be like to live on an isolated… https://www.instagram.com/p/BGrVKXXTBFM/";;;;"743074802467016704";https://twitter.com/photocillin/status/743074802467016704
aopedelondres;2016-06-15 15:36;0;0;"# Referendum - Nigel Farage and Sir Bob Geldof clash on Brexit in bizarre Thames flotilla… https://www.instagram.com/p/BGrVKNQkRDA/";;;#;"743074797949685760";https://twitter.com/aopedelondres/status/743074797949685760
elpgb;2016-06-15 15:34;0;0;"@ prawnstar2015 oh god see what I mean about Murdoch running the country if brexit have their way";;@;;"743074151578079232";https://twitter.com/elpgb/status/743074151578079232
fulvioschiavone;2016-06-15 15:26;0;0;"Gb, in vantaggio fronte pro Brexit. Sun si schiera: "BeLEAVE in Britain" http://n.mynews.ly/!YB.D95zI  via @ NewsRepublicIta";;@;;"743072125813166081";https://twitter.com/fulvioschiavone/status/743072125813166081
Newsminster;2016-06-15 15:23;0;1;"David Cameron and Jeremy Corbyn debate possible post-Brexit budget - video http://bit.ly/239Uzhc # Politicspic.twitter.com/rYvA1fqXgv";;;#;"743071359828267008";https://twitter.com/Newsminster/status/743071359828267008
Newsminster;2016-06-15 15:23;0;0;"What percentage Brexit are you?  http://bit.ly/239ULwS # Politicspic.twitter.com/PfEAqWeBpv";;;#;"743071348990185473";https://twitter.com/Newsminster/status/743071348990185473
BobDuffield;2016-06-15 15:12;0;0;"@ montie PMQs turned Parliament into an echo-chamber for # Remain. If # Brexit wins can we trust MPs to implement the will of the People?";;@;# #;"743068698387308544";https://twitter.com/BobDuffield/status/743068698387308544
Alex_Paju;2016-06-15 14:26;0;0;"Si se aprueba el BREXIT (referendum para que se quite GBretaña de U.E) nos quitan el Ingles en el exmen? XD";;;;"743057056433905664";https://twitter.com/Alex_Paju/status/743057056433905664
becciphasey;2016-06-15 14:04;0;0;"Vote Brexit and leave us alone on an island with these spoilt brats? Go ahead...";;;;"743051601754087424";https://twitter.com/becciphasey/status/743051601754087424
TomFarrellyTalk;2016-06-15 14:00;0;0;"STILL talking # brexit with simonwilhelminaldn and livvybruchezsmith - our thoughts can be summed… https://www.instagram.com/p/BGrKEpHPrsA/";;;#;"743050423376973824";https://twitter.com/TomFarrellyTalk/status/743050423376973824
70r3nZo;2016-06-15 13:54;0;0;"Back to # uk before the # brexit @Gatwick Airport https://www.instagram.com/p/BGrJZOBlHHU/";;@Gatwick;# #;"743048924433375236";https://twitter.com/70r3nZo/status/743048924433375236
dykesy1;2016-06-15 13:53;0;0;"I wouldn't worry about # GeorgeOsborne planning a # Revenge # budget if # Brexit wins . He'd be gone . Fast. we'd call an election sharpish";;;# # # #;"743048668853481472";https://twitter.com/dykesy1/status/743048668853481472
BobDuffield;2016-06-15 13:37;0;0;"# PMQs Cameron's tone is teetering on the hysterical. He looks tired and seriously under slept. He'll shortly get a long lie-in. # Brexit";;;# #;"743044847309819904";https://twitter.com/BobDuffield/status/743044847309819904
Corpo_Insider;2016-06-15 13:35;0;0;"# CelioGermanyDesk 'Brexit Angst': The German fear of being alone http://dlvr.it/LZ5hw4";;;#;"743044171242475521";https://twitter.com/Corpo_Insider/status/743044171242475521
GuardianTrustFX;2016-06-15 13:30;0;1;"Japanese Yen crosses: Short-term Candlestick Levels - # EURJPY, # GBPJPY, # AUDJPY and # CADJPY. # forex # Brexit pic.twitter.com/KFQqnX4xg0";;;# # # # # #;"743042953745158144";https://twitter.com/GuardianTrustFX/status/743042953745158144
MervDM;2016-06-15 13:25;0;0;"Interesting piece of # art - # guardian front page from 1980 - # Brexit # Labour! @Arts Club, Mayfair https://www.instagram.com/p/BGrGFG0jcJE/";;@Arts;# # # #;"743041640927879168";https://twitter.com/MervDM/status/743041640927879168
