username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Dilger1Joe;2016-05-12 20:37;1;3;"@ SarahRecruiter says: "being in Europe means more job opportunities here in Britain" # Strongerin @ london_first";;@ @;#;"730829326468419588";https://twitter.com/Dilger1Joe/status/730829326468419588
Dilger1Joe;2016-05-12 20:21;6;2;"@ SeemaMalhotra1: "how influential we are in the world stage because we are in the EU" # Strongerin @ London_First";;@ @;#;"730825335177089024";https://twitter.com/Dilger1Joe/status/730825335177089024
Dilger1Joe;2016-05-12 20:15;2;2;"@ RussShaw1: "we need to be a voice for youth & hope" (for UK to remain in EU) # Strongerin @ London_First";;@ @;#;"730823821217927169";https://twitter.com/Dilger1Joe/status/730823821217927169
Dilger1Joe;2016-05-12 18:35;1;0;"Heading to 'Rally for Remain: A celebration of Tech, London & Europe' this evening # StrongerIn @ london_first";;@;#;"730798485717565440";https://twitter.com/Dilger1Joe/status/730798485717565440
IanisNYLO;2016-05-08 15:59;0;0;"󾓪 EUROPEAN 󾓪 IN. # strongerIN # strongertogether # notoBrexit # YEStoEurope # voteremain # yescampaign… https://www.instagram.com/p/BFJhhWKsAea/";;;# # # # # #;"729309805333098496";https://twitter.com/IanisNYLO/status/729309805333098496
debbiesimone123;2016-04-24 12:43;1;6;"Leading men running past my front door # LondonMarathon just did a bit of # StrongerIN campaigning while watching pic.twitter.com/w0i2YfU9uP";;;# #;"724187061557821440";https://twitter.com/debbiesimone123/status/724187061557821440
AndyRFCCharman;2016-04-20 11:04;0;0;"# Brexit lunatics now saying HGV drivers should be allowed to work longer hours & that EU stop overtime elsewhere. Both nonsense # StrongerIn";;;# #;"722712474768797696";https://twitter.com/AndyRFCCharman/status/722712474768797696
JonBall;2016-04-17 14:25;2;2;"Campaigning for Britain # strongerin Europe in the Ealing Broadway sunshine (@Ealing Horse) https://www.swarmapp.com/c/jl9aOhfvnmK pic.twitter.com/Rky79qrNsZ";;@Ealing;#;"721676022438105088";https://twitter.com/JonBall/status/721676022438105088
KyleLChristie;2016-04-16 13:46;2;3;"Campaigning for @ StrongerIn at Tooting Broadway this morning. Freezing but absolutely worth it! # StrongerIn pic.twitter.com/YVysL1A22v";;@;#;"721303855976341510";https://twitter.com/KyleLChristie/status/721303855976341510
JonBall;2016-04-14 19:38;0;1;"Campaigning for # strongerin at Ealing Common station http://StrongerIn.co.uk/join  https://www.swarmapp.com/c/cEEUZ4rcs4x pic.twitter.com/4rg73de56L";;;#;"720667502502666240";https://twitter.com/JonBall/status/720667502502666240
JonBall;2016-04-09 14:58;0;1;"I've been campaigning for # strongerin - great response! (@Ealing Horse) https://www.swarmapp.com/c/eQBQKSZhBqP";;@Ealing;#;"718785265205133312";https://twitter.com/JonBall/status/718785265205133312
JonBall;2016-03-16 20:10;0;1;"Campaigning to remain in Europe with # StrongerIn. Cold weather but a warm response! https://www.swarmapp.com/c/6ZRTHcN1zIC pic.twitter.com/nE2lafDHqF";;;#;"710181496443805698";https://twitter.com/JonBall/status/710181496443805698
camtyox;2016-03-15 21:45;0;1;"Date night with Europe # strongertogether • # EUreferendum # june23 # ProEurope # Strongerin… https://www.instagram.com/p/BC_CjDDLNgt/";;;# # # # #;"709843034314285056";https://twitter.com/camtyox/status/709843034314285056
dawnvhardy;2016-02-29 17:07;0;2;"" @ britinfluence: # Brexit would be bad for UK, say world business leaders # EUreferendum # UKinEU # StrongerIn http://www.theguardian.com/politics/2016/feb/29/brexit-bad-for-uk-world-business-leaders …" B/S";;@;# # # #;"704337180118917120";https://twitter.com/dawnvhardy/status/704337180118917120
JonBall;2016-02-27 19:20;0;1;"More # strongerin campaigning: this time in Ealing Broadway. (@Ealing Horse) https://www.swarmapp.com/c/7DRk6XWobbK pic.twitter.com/TUhn5glWR4";;@Ealing;#;"703645816788013056";https://twitter.com/JonBall/status/703645816788013056
JonBall;2016-02-27 18:16;1;2;"Campaigning for # strongerin earlier. (@West Ealing in West Ealing, Greater London) https://www.swarmapp.com/c/2jvYklhN2Op pic.twitter.com/9XK8MeJ5ug";;@West;#;"703629687440990209";https://twitter.com/JonBall/status/703629687440990209
milesbrown24;2016-02-27 15:10;0;1;"@ jasonbetts Yes! # StrongerIn # EUref";;@;# #;"703582859307708417";https://twitter.com/milesbrown24/status/703582859307708417
cpownall;2016-02-26 16:59;0;1;"Yep! # strongerin @Fullham, London https://www.instagram.com/p/BCQWEF2pj6k/";;@Fullham;#;"703248079890345984";https://twitter.com/cpownall/status/703248079890345984
LSE_UKinEU;2016-02-22 12:11;1;1;"Thanks to 555 followers! # ukineu # betterIN # strongerin # studentsin # eurefpic.twitter.com/6QY8EHAo14";;;# # # # #;"701726060703064065";https://twitter.com/LSE_UKinEU/status/701726060703064065
trendinaliaGB;2016-02-20 15:00;0;0;"6. # StrongerIn 7. Michael Gove 8. Mark Lawrenson 9. # GlasgowGP 10. Umberto Eco 2016/2/20 13:52 GMT # trndnl http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html …";;;# # #;"701043667654422528";https://twitter.com/trendinaliaGB/status/701043667654422528
LSE_UKinEU;2016-02-20 12:46;1;1;". @ megandunn116 : ' the # euref is about which country we want and will be in the future!' # studentsin # StrongerIn # UKinEU";;@;# # # #;"701010062781902848";https://twitter.com/LSE_UKinEU/status/701010062781902848
JonBall;2016-02-19 19:02;0;1;"Signing people up for the # StrongerIn Europe campaign at http://StrongerIn.co.uk  https://www.swarmapp.com/c/ceONLTVxP8C pic.twitter.com/HWa88182AJ";;;#;"700742229577637888";https://twitter.com/JonBall/status/700742229577637888
Alewin7;2016-02-15 19:30;0;0;"As another poll shows OUT gaining, shameless plug for my piece on why PM needs to change his strategy. http://www.bluerubicon.com/thinking/why-david-cameron-needs-to-find-the-winning-territory-for-the-in-campaign … # StrongerIn";;;#;"699299778153283584";https://twitter.com/Alewin7/status/699299778153283584
LSE_UKinEU;2016-02-14 13:28;1;2;"Grim impacts of # Brexit on UK expats in EU: http://spanishshilling.blogspot.com.es/2016/02/consequences-of-brexit.html?m=1 … "Leaving (...) is Good for Nothing!" # StrongerIn # bettertogether";;;# # #;"698846183226281984";https://twitter.com/LSE_UKinEU/status/698846183226281984
LSE_UKinEU;2016-02-12 17:00;16;9;"'Standing together makes us influential, able to make not only take the future!' # lsebrexit # StrongerTogether # StrongerIn @ EnricoLetta";;@;# # #;"698174947039043584";https://twitter.com/LSE_UKinEU/status/698174947039043584
LSE_UKinEU;2016-02-12 15:33;1;1;"Kick-off # lsebrexit with @ EnricoLetta at @ LSEpublicevents # Brexit # StrongerIn pic.twitter.com/Svw20KTRyh";;@ @;# # #;"698153045792858112";https://twitter.com/LSE_UKinEU/status/698153045792858112
LSE_UKinEU;2016-02-09 18:31;5;3;"Good old times # StrongerIn # yeswe'reIN # UKinEUpic.twitter.com/y7lSaVqWEX";;;# # #;"697110491303407619";https://twitter.com/LSE_UKinEU/status/697110491303407619
Alewin7;2016-02-04 09:05;1;0;"Lawson as Chair of Leave campaign is perfect choice. Climate change denier, nostalgic Thatcherite & out of touch. The future is # StrongerIn";;;#;"695156142364835840";https://twitter.com/Alewin7/status/695156142364835840monkeygirl1939;2016-03-15 20:22;0;0;"@ peterkyle @ wesstreeting @ StrongerIn @ StrongerInPress better out";;@ @ @ @;;"709822037464895488";https://twitter.com/monkeygirl1939/status/709822037464895488
Neilovichi;2016-02-21 10:18;0;0;"@ KateEMcCann @ StrongerInPress Kate Hoey would be misleading? Surely not!!";;@ @;;"701335228095275008";https://twitter.com/Neilovichi/status/701335228095275008SteveBakerHW;2016-06-21 20:43;8;19;"that is categorically untrue. I expect the public will # VoteLeave to # TakeControl on Thursday";;;# #;"745326392116645888";https://twitter.com/SteveBakerHW/status/745326392116645888
TheaDickinson;2016-06-20 15:32;2;5;"# VoteLeave # TakeControl @London, United Kingdom https://www.instagram.com/p/BG4MmJtk55V/";;@London;# #;"744885560590794752";https://twitter.com/TheaDickinson/status/744885560590794752
GwenJBrewer;2016-06-13 11:51;0;0;"Ballot in the post # euref # VoteLeave # takecontrol # brexit # eureferendum @London, United Kingdom https://www.instagram.com/p/BGlxxLUn7W3/";;@London;# # # # #;"742293285625040896";https://twitter.com/GwenJBrewer/status/742293285625040896mckinneytweets;2016-05-27 08:43;0;0;"You wrote about the intentional delay of this strategy for @ UKandEU recently, if I recall? Minus the references to an 'EU army'.";;@;;"736085303119597580";https://twitter.com/mckinneytweets/status/736085303119597580
dirktherabbit;2016-05-26 08:30;0;0;"how many more of these migration “bombshells” will there be between now and 23.6?";;;;"735719621093777408";https://twitter.com/dirktherabbit/status/735719621093777408Kate_E_Sims;2016-06-20 19:50;0;0;"We're all in. # UKinEU # StrongerIn # WeAreEuropean # RememberToVote @South Bank London https://www.instagram.com/p/BG4qHOptPT3/";;@South;# # # #;"744950468778942464";https://twitter.com/Kate_E_Sims/status/744950468778942464
SnijderMajumder;2016-05-18 17:49;0;0;"# StayIn # EU # RemainCampaign # Remain # UKinEU # GBinEU # BritainToRemainInTheEU # NoToBrexit… https://www.instagram.com/p/BFjeFhsItfA/";;;# # # # # # # #;"732961329590460417";https://twitter.com/SnijderMajumder/status/732961329590460417
AbBrightman;2016-04-29 10:45;1;0;"Justine Greening laying out why young people need Britain to remain in the EU # EUref # Brexit # UKinEU pic.twitter.com/X4vtT5vqrk";;;# # #;"725969342077231104";https://twitter.com/AbBrightman/status/725969342077231104
LSE_UKinEU;2016-03-07 11:17;0;0;". @ petsforbritain awwwwww how cute is this! Any chance we can invite some of your testimonials to our next debate? # ukineu # Brexit";;@;# #;"706785861778718720";https://twitter.com/LSE_UKinEU/status/706785861778718720
SnijderMajumder;2016-03-03 19:18;0;0;"# GBinEu # In # StayIn # StayInTheEU # EU # EuropeanUnion # Europe # EC # UKinEU # EuropeanBusinessSchool… https://www.instagram.com/p/BCgCsDWItZg/";;;# # # # # # # # # #;"705457269559918592";https://twitter.com/SnijderMajumder/status/705457269559918592
dawnvhardy;2016-02-29 17:07;0;2;"" @ britinfluence: # Brexit would be bad for UK, say world business leaders # EUreferendum # UKinEU # StrongerIn http://www.theguardian.com/politics/2016/feb/29/brexit-bad-for-uk-world-business-leaders …" B/S";;@;# # # #;"704337180118917120";https://twitter.com/dawnvhardy/status/704337180118917120
LSE_UKinEU;2016-02-29 12:07;1;1;"" @ Brand_EU: @ LSE_UKinEU http://www.theguardian.com/politics/2016/feb/28/brexit-would-affect-lives-of-millions-official-uk-report-says …” # ukineu renegogiations can last up to 10 years, official UK gov. report states! # # brexit";;@ @;# # #;"704261739664285696";https://twitter.com/LSE_UKinEU/status/704261739664285696
KulpaBart;2016-02-22 18:58;0;1;". @ ForeignPolicy You are absolutely right! I have been told that this is a referendum about the identity... # Brexit # Cameron # Euref # UKinEU";;@;# # # #;"701828448373882880";https://twitter.com/KulpaBart/status/701828448373882880
LSE_UKinEU;2016-02-22 12:11;1;1;"Thanks to 555 followers! # ukineu # betterIN # strongerin # studentsin # eurefpic.twitter.com/6QY8EHAo14";;;# # # # #;"701726060703064065";https://twitter.com/LSE_UKinEU/status/701726060703064065
chris_underwood;2016-02-21 18:59;0;0;"So. # UKinEU referendum campaign begins. Expect loads of "great feedback on the doorstep" updates for the next 3 months.";;;#;"701466367762046977";https://twitter.com/chris_underwood/status/701466367762046977
LSE_UKinEU;2016-02-20 12:50;4;4;". @ megandunn116 'we have to win not only minds but also hearts!' We see # euref as opportunity to respark EU light in UK! # ukineu # StudentsIN";;@;# # #;"701011043942854656";https://twitter.com/LSE_UKinEU/status/701011043942854656
LSE_UKinEU;2016-02-20 12:46;1;1;". @ megandunn116 : ' the # euref is about which country we want and will be in the future!' # studentsin # StrongerIn # UKinEU";;@;# # # #;"701010062781902848";https://twitter.com/LSE_UKinEU/status/701010062781902848
AbBrightman;2016-02-20 10:16;1;2;"AT LAST David Cameron says he will reveal # EUref date today! Good planning of @Students4Europe to launch today too # Students4Europe # UKinEU";;@Students4Europe;# # #;"700972164506320896";https://twitter.com/AbBrightman/status/700972164506320896
trendinaliaGB;2016-02-20 09:13;0;0;"# UKinEU just started trending with 20169 tweets. More trends at http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html … # trndnl";;;# #;"700956477708640257";https://twitter.com/trendinaliaGB/status/700956477708640257
trendinaliaGB;2016-02-20 05:20;0;0;"6. # UKinEU 7. C Cane 8. Britain Twitter 9. Galloway 10. Bugzy 2016/2/20 04:12 GMT # trndnl http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html …";;;# #;"700897704910520320";https://twitter.com/trendinaliaGB/status/700897704910520320
trendinaliaGB;2016-02-20 05:00;0;0;"1. Chip 2. Umberto Eco 3. # NZvAUS 4. Linkup TV 5. # UKinEU 2016/2/20 03:57 GMT # trndnl http://www.trendinalia.com/twitter-trending-topics/unitedkingdom/unitedkingdom-today.html …";;;# # #;"700892718638059520";https://twitter.com/trendinaliaGB/status/700892718638059520
LSE_UKinEU;2016-02-09 18:31;5;3;"Good old times # StrongerIn # yeswe'reIN # UKinEU pic.twitter.com/y7lSaVqWEX";;;# # #;"697110491303407619";https://twitter.com/LSE_UKinEU/status/697110491303407619
chris_underwood;2016-02-05 20:31;0;0;"@ YouGov poll reveals big lead for # LeaveEU campaign. On past performance that means # UKinEU will win handsomely.";;@;# #;"695691166881337345";https://twitter.com/chris_underwood/status/695691166881337345
chris_underwood;2016-02-01 20:57;0;1;"The staged & stilted choreography of "announcements" of "progress" between @ eucopresident & @ David_Cameron is really quite boring # UKinEU";;@ @;#;"694248184760156160";https://twitter.com/chris_underwood/status/694248184760156160
chris_underwood;2016-02-01 17:54;0;1;"" @ JanekLasocki: According to @ BBCNormanS "Czechoslovakia" might say no to Cameron's 'reforms' # UKinEU http://www.bbc.com/news/uk-politics-eu-referendum-35460202 …" # facepalm";;@ @;# #;"694202135764926464";https://twitter.com/chris_underwood/status/694202135764926464andreagoe;2016-06-21 16:04;0;0;"Countdown... # UKreferendum # brexit # UKremain # EuropeanUnion # EU # UniónEuropea # politics… https://www.instagram.com/p/BG61FTtQHkK/";;;# # # # # # #;"745256061398036481";https://twitter.com/andreagoe/status/745256061398036481
Fa_antunes4u;2016-06-13 12:09;0;0;"The best advertising from IN supporters until now # ukreferendum @Hilton London Olympia… https://www.instagram.com/p/BGlz0kCsqKM/";;@Hilton;#;"742297798830350337";https://twitter.com/Fa_antunes4u/status/742297798830350337
imogenward;2016-06-10 21:57;1;2;"I love # football # euro2016france & I love being # european # stay # ukreferendum # london… https://www.instagram.com/p/BGfIvgZsQ0v/";;;# # # # # #;"741358642419617792";https://twitter.com/imogenward/status/741358642419617792MajestyMusic_;2016-06-21 21:25;0;0;"En route to the cinema and look who I've bumped into # VoteIn @Trafalgar Square https://www.instagram.com/p/BG7Z1fyIg04/";;@Trafalgar;#;"745336883434131456";https://twitter.com/MajestyMusic_/status/745336883434131456
_lillymarques;2016-06-21 21:12;0;0;"# votein # eureferendum # voteremain # gathering @National Gallery https://www.instagram.com/p/BG7YUsDLIX3/";;@National;# # # #;"745333560358244356";https://twitter.com/_lillymarques/status/745333560358244356
lukemoranmorris;2016-06-21 20:43;0;0;"# votein # voteremain # strongertogether @Trafalgar Square https://www.instagram.com/p/BG7VAafFFqu/";;@Trafalgar;# # #;"745326260843331584";https://twitter.com/lukemoranmorris/status/745326260843331584
monosatellites;2016-06-21 20:09;0;0;"Only 2 days to go...we believe we are # bettertogether # INcrowd # voteIN # europe # madewithlove… https://www.instagram.com/p/BG7RGxNr_V6/";;;# # # # #;"745317689208377345";https://twitter.com/monosatellites/status/745317689208377345
hel_law;2016-06-21 14:22;0;1;"I'm IN. Vote IN wolfgang_tillmans # votein # voteremain # stay # in # strongerin… https://www.instagram.com/p/BG6pX-jpKav/";;;# # # # #;"745230314293854208";https://twitter.com/hel_law/status/745230314293854208
jessiejay92;2016-06-21 13:23;0;0;"# VoteIN # IWannaBeInsideYou @Tower Bridge https://www.instagram.com/p/BG6ir7FPXcO/";;@Tower;# #;"745215606509703169";https://twitter.com/jessiejay92/status/745215606509703169
KELLYplusDESIGN;2016-06-21 08:04;0;0;"# remain # votein # weareone # europe @Bethnal Green Gardens https://www.instagram.com/p/BG5-JYMQLsL/";;@Bethnal;# # # #;"745135254671753218";https://twitter.com/KELLYplusDESIGN/status/745135254671753218
BudvarAimee;2016-06-20 15:20;0;0;"We are Europe. # votein @Parsons Green tube station https://www.instagram.com/p/BG4LNqWKvnC/";;@Parsons;#;"744882514322391041";https://twitter.com/BudvarAimee/status/744882514322391041
becky_whit;2016-06-19 23:49;0;0;"# euro2016 # uefaeuro2016 # votein # voteremain @Wood Green, Haringey, United Kingdom https://www.instagram.com/p/BG2gwt2SPJf/";;@Wood;# # # #;"744648430379667456";https://twitter.com/becky_whit/status/744648430379667456
noemihernandez;2016-06-19 19:31;0;2;"Political campaign # marketingpolitico # politics # marketing # propaganda # brexit # 23june # votein… https://www.instagram.com/p/BG2DNOZKZjQ/";;;# # # # # # #;"744583430323724288";https://twitter.com/noemihernandez/status/744583430323724288
lb879;2016-06-18 17:56;0;2;"# brexit # votein @London King's Cross Station https://www.instagram.com/p/BGzTeiGughK/";;@London;# #;"744196998409105408";https://twitter.com/lb879/status/744196998409105408
MarkCDraper;2016-06-18 13:25;0;0;"Do the right thing # vote # postalservicedomeproud # votein # inittowinit @Regent's Canal https://www.instagram.com/p/BGy0i9DTWvY/";;@Regent;# # # #;"744128980140294144";https://twitter.com/MarkCDraper/status/744128980140294144
tantan27;2016-06-18 12:48;0;2;"Vote done... I'm in! # eureferendum # votein # london # londonlife #2016 @Balham South London https://www.instagram.com/p/BGywQFqRm3r/";;@Balham;# # # # #2016;"744119542859784192";https://twitter.com/tantan27/status/744119542859784192
monosatellites;2016-06-18 12:25;0;1;"Only one way next week... # regram love this shot via @ lizmatthewspr # voteIN # INcrowd… https://www.instagram.com/p/BGytoJwr_Rx/";;@;# # #;"744113771631652864";https://twitter.com/monosatellites/status/744113771631652864
JeniJustice;2016-06-17 23:39;1;1;"Let us leave or let us remain? vote in!!!! # brexit # votein # eu # remain… https://www.instagram.com/p/BGxV-4bqkHc/";;;# # # #;"743921032101240832";https://twitter.com/JeniJustice/status/743921032101240832
AliPavic;2016-06-17 22:15;0;0;"The birds and the loner bees living in harmony # votein @London,… https://www.instagram.com/p/BGxMWQoScXF22qw0_ckekZqdyfrMpLbyN-vRoA0/ …";;@London;#;"743899852027760640";https://twitter.com/AliPavic/status/743899852027760640
hamiltonscreek;2016-06-17 13:51;0;0;"# Remain # EUreferendum # VoteIN # WinstonChurchill # BritsDontQuit @… https://www.instagram.com/p/BGwSqm7Taud-4igxuK_BOIHAvR8xWlkiqJ2sxY0/ …";;@;# # # # #;"743773007982657536";https://twitter.com/hamiltonscreek/status/743773007982657536
Coopleton;2016-06-16 20:59;1;1;"Votey McVoteface. # ByElection # Tooting Warming up ready for the big one on the 23rd. # VoteIn… https://www.instagram.com/p/BGubkI0ohUT/";;;# # #;"743518382742450176";https://twitter.com/Coopleton/status/743518382742450176
Alice_Whitby;2016-06-16 13:47;0;1;"Excited to have made my first postal vote and be ahead of the game! # vote # votein @Hackney Town… https://www.instagram.com/p/BGttZ0Tro8L/";;@Hackney;# #;"743409584472203265";https://twitter.com/Alice_Whitby/status/743409584472203265
Bparlma;2016-06-15 09:58;0;0;"Have training this morning....just in case Brits exit zee EU....we need financial plan B systems at work....pfffffffftttt # votein";;;#;"742989578383073281";https://twitter.com/Bparlma/status/742989578383073281
Bparlma;2016-06-11 16:58;0;0;"Flippin' # votein campaigners knocking on our doors at this time....just bore offski..... pic.twitter.com/dXiacoyF0Y";;;#;"741645723213697024";https://twitter.com/Bparlma/status/741645723213697024
NicodeVPiano;2016-06-10 13:26;0;1;"It was a lover and his lass # shakespeare # british # britain # votein @… https://www.instagram.com/p/BGeOUdRICpV3gCd4w0fNYjnARzkx9iaKle88rk0/ …";;@;# # # #;"741230168275079168";https://twitter.com/NicodeVPiano/status/741230168275079168
samueldowningpt;2016-06-08 18:13;1;1;"Come on 'young people' aged 18-24 (sadly not me anymore) get registered and # votein # votetostay… https://www.instagram.com/p/BGZlfh8on_Y/";;;# #;"740577439571709952";https://twitter.com/samueldowningpt/status/740577439571709952
Grap4ik;2016-06-08 03:06;0;0;"NTS @2am # votein @NTS Radio https://www.instagram.com/p/BGX9vFdsGNq/";;@2am @NTS;#;"740349282398535681";https://twitter.com/Grap4ik/status/740349282398535681
MrJohnBingham;2016-06-06 00:25;0;0;"Join me, the gorgeous katiekeight and the rest of the UK by staying the hell in! # votein # stayin… https://www.instagram.com/p/BGShu2mFIUY/";;;# #;"739584006799384576";https://twitter.com/MrJohnBingham/status/739584006799384576
LauraTuckerMUA;2016-06-05 20:40;0;0;"Stumbled across @ eddieizzard doing a # votein speech in Covent Garden with @ alicehairmakeup Very… https://www.instagram.com/p/BGSH66hGtVW/";;@ @;#;"739527255081132032";https://twitter.com/LauraTuckerMUA/status/739527255081132032
GetTheToryOut;2016-06-02 15:31;23;20;"On the rare occasion we agree with one... # Brexit # VoteIN pic.twitter.com/kT9iQmJAMU";;;# #;"738362480838246400";https://twitter.com/GetTheToryOut/status/738362480838246400
enekofb;2016-05-28 17:21;1;0;"Final talks at # votein @ Another_Europepic.twitter.com/S7J1A7AwxD";;@;#;"736578219080568836";https://twitter.com/enekofb/status/736578219080568836
mjayes;2016-05-28 14:07;0;0;"# imagine a better Europe # votein @UCL Institute of Education https://www.instagram.com/p/BF80pk3EdWjI9FBx-8QDWRmt_FlkxgS5FPlbGE0/ …";;@UCL;# #;"736529387730788353";https://twitter.com/mjayes/status/736529387730788353
trendinaliaGB;2016-05-28 13:52;0;0;"The tweet with the most impact of the # votein Trend, was published by @ OpBlackVote: https://twitter.com/OpBlackVote/status/732173764037869568 … (37 RTs) # trndnl";;@;# #;"736525464404037633";https://twitter.com/trendinaliaGB/status/736525464404037633
trendinaliaGB;2016-05-28 13:52;0;0;"# Top3Apps for # votein Twitter Web Client 27% Twitter for iPhone 25% iVoteStay 21%";;;# #;"736525463321870336";https://twitter.com/trendinaliaGB/status/736525463321870336
trendinaliaGB;2016-05-28 13:52;0;0;"80,885 people could have seen # votein since its 1st mention until it became a Trending Topic. # trndnl";;;# #;"736525462281670656";https://twitter.com/trendinaliaGB/status/736525462281670656
Pantimalian;2016-04-21 11:48;0;0;"http://a.msn.com/r/2/BBs2vp5?a=1&m=EN-GB … # voteIN";;;#;"723086034246971392";https://twitter.com/Pantimalian/status/723086034246971392
pleasedontgouk;2016-04-14 23:28;1;1;"What an amazing beardy hug from @ benbriangeoff # HugABrit # yes2eu # votein # betteroffin… https://www.instagram.com/p/BEMhzw5s85r/";;@;# # # #;"720725359029723136";https://twitter.com/pleasedontgouk/status/720725359029723136
ebrukaratufek;2016-03-27 15:45;0;0;"Just had brunch with my normal friends and they say # votestay # votein # EUIN";;;# # #;"714085848556421121";https://twitter.com/ebrukaratufek/status/714085848556421121
Hy_Quack;2016-03-15 19:40;0;0;"EU Referendum Debate # VoteIn pic.twitter.com/XLmcE34uih";;;#;"709811504200159232";https://twitter.com/Hy_Quack/status/709811504200159232MitchellSheyna;2016-06-20 20:43;0;0;"@ londontaxitrade PRITI SMART!.";;@;;"744963911250751493";https://twitter.com/MitchellSheyna/status/744963911250751493
rock2shark;2016-06-20 17:50;0;0;"Inconvenience of truth reflected in @ UKIP immigration poster Cameron could not deal with in # bbcqt so he used Jo Cox to slander @ vote_leave";;@ @;#;"744920389730603008";https://twitter.com/rock2shark/status/744920389730603008
rock2shark;2016-06-20 01:15;0;0;"well I took that as your dark humour .... ? Apology accepted.";;;;"744669927055953920";https://twitter.com/rock2shark/status/744669927055953920
rock2shark;2016-06-20 01:13;0;0;"Little Englanders are people who want to diminish themselves in the EU, and give away birthright that was given them.";;;;"744669398473007104";https://twitter.com/rock2shark/status/744669398473007104
dirktherabbit;2016-06-18 13:10;0;1;"wonder if @ vote_leave will still be sending out those leaflets claiming our border will soon be with Iraq @ StrongerIn";;@ @;;"744125239072796672";https://twitter.com/dirktherabbit/status/744125239072796672
dirktherabbit;2016-06-18 11:04;0;0;"Reminder of what @ vote_leave is proposing - unilaterally scrap international treaty obligations before we’ve left https://twitter.com/ShoaibMKhan/status/743808358667399168 …";;@;;"744093478007803904";https://twitter.com/dirktherabbit/status/744093478007803904
RichardCotton10;2016-06-15 13:27;0;4;"Not a fan of EU but @ vote_leave leaflet with map showing Syria, Iraq & Turkey turned my stomach. Stop demonising foreigners.";;@;;"743042249420877824";https://twitter.com/RichardCotton10/status/743042249420877824
dirktherabbit;2016-06-15 08:57;0;0;"as Reagan said “if you’re explaining you’re losing”";;;;"742974289826226176";https://twitter.com/dirktherabbit/status/742974289826226176
MitchellSheyna;2016-06-13 23:37;0;1;"@ johnmara1944_jm why are people worrying about the single market??. If they introduce a tariff?, WE WILL ALSO!. They loose?.";;@;;"742471037808431104";https://twitter.com/MitchellSheyna/status/742471037808431104
PaulHenriCadier;2016-06-11 19:27;2;2;"Just been to Oxrford from London and back. Plenty of @ vote_leave posters up on both carriageways. No # StrongerIN Boards to be seen";;@;#;"741683299781869569";https://twitter.com/PaulHenriCadier/status/741683299781869569
PaulHenriCadier;2016-06-11 10:48;0;1;"Schauble the mercantilist wants the eurozone as Germany's private market protected by tariff walls against 160 countries.";;;;"741552627968843776";https://twitter.com/PaulHenriCadier/status/741552627968843776
JulianSnowdon;2016-06-10 23:20;0;0;"OK Martin. Cheers.";;;;"741379434394046464";https://twitter.com/JulianSnowdon/status/741379434394046464
JulianSnowdon;2016-06-10 23:18;0;0;". @ vote_leave One more push and we're there. # Brexit";;@;#;"741378965269532672";https://twitter.com/JulianSnowdon/status/741378965269532672
JulianSnowdon;2016-06-10 23:16;0;1;". @ vote_leave Let's go for it. # Brexit";;@;#;"741378467435061249";https://twitter.com/JulianSnowdon/status/741378467435061249
PaulHenriCadier;2016-06-10 22:13;0;0;"Not a good time for Fabricant join Remain Rat to join sinking ship?";;;;"741362590350254081";https://twitter.com/PaulHenriCadier/status/741362590350254081
MitchellSheyna;2016-06-09 00:06;0;0;"@ johnmara1944_jm GEORGE DIES NOT COPE WELL. Check out his nostrils?. ITS ALL THE WALLPAPERING GLUE!.";;@;;"740666313371222017";https://twitter.com/MitchellSheyna/status/740666313371222017
dirktherabbit;2016-06-04 23:16;0;0;"indeed my fear is that the scenario could actually be thishttp://infacts.org/one-risk-cameron-doesnt-talk-about-boris-pm/ …";;;;"739204078853607426";https://twitter.com/dirktherabbit/status/739204078853607426
RichardCotton10;2016-06-04 14:55;0;0;"unfortunately the same applies to those who support Remain. Losing interest in Tory civil war.";;;;"739078237259767808";https://twitter.com/RichardCotton10/status/739078237259767808
RichardCotton10;2016-06-04 12:56;1;1;"Declined invite to @ vote_leave rally addressed by Sol Campbell. Wonder if he's getting fee for his speech. Thirty pieces of silver perhaps?";;@;;"739048205699190784";https://twitter.com/RichardCotton10/status/739048205699190784
MitchellSheyna;2016-06-04 03:53;0;0;"@mkpdavies THE REASON THAT HE WAS BETTER THAN DAVE?. HE WAS NOT LYING!.";;@mkpdavies;;"738911472701562881";https://twitter.com/MitchellSheyna/status/738911472701562881
MitchellSheyna;2016-06-04 03:51;0;0;"@mkpdavies ITS GOING TO F-CK HIS WIFES UBER JOB IF THATS THE CASE?!. WHAT A CROC!. DO ME A FAVOUR!.";;@mkpdavies;;"738910996467703808";https://twitter.com/MitchellSheyna/status/738910996467703808
symroe;2016-05-29 17:25;0;0;"yeah, that's not the same as a spoof though.";;;;"736941603617640448";https://twitter.com/symroe/status/736941603617640448
