username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BOPJazzUK;2016-06-20 16:50;2;4;"Countdown to Thursday 23rd ... No not # BREXIT but # BOPJAZZTHEATRE IT!! Come join us for a… https://www.instagram.com/p/BG4Vl51sw9a/";;;# #;"744905343013027840";https://twitter.com/BOPJazzUK/status/744905343013027840
SWFLabour;2016-06-20 16:36;0;0;"# Labour: Would Brexit be an “irrevocable blow” or is it time to get out? Newspapers’ EU… http://j.mp/28IvGri pic.twitter.com/425J9pBWml";;;#;"744901700197064704";https://twitter.com/SWFLabour/status/744901700197064704
LavenderTree1;2016-06-20 16:21;1;0;"One is Brexit and one Bremain! Can you guess which is which?? # vote… https://www.instagram.com/p/BG4SPVKj1ZN/";;;#;"744897965353893888";https://twitter.com/LavenderTree1/status/744897965353893888
carbonsaveruk;2016-06-20 16:16;0;1;"Left wingers for Brexit need to wake up to what they're about to do https://theconversation.com/left-wingers-for-brexit-need-to-wake-up-to-what-theyre-about-to-do-61259 … via @ ConversationUK";;@;;"744896651668623360";https://twitter.com/carbonsaveruk/status/744896651668623360
DailyWORCS;2016-06-20 16:16;0;0;"Multi-millionaire county investor backs Brexit, saying the EU stifles job… http://j.mp/28JL9Vx # Worcestershirepic.twitter.com/GTtrnbuzWt";;;#;"744896637135257600";https://twitter.com/DailyWORCS/status/744896637135257600
GuardianTrustFX;2016-06-20 16:05;1;3;"@ _sterlingmedia_ @ Zaiwalla Leaders Share # Bremain Views http://www.tradersdna.com/latest-news/uk-leaders-share-bremain-views/ … via @ tradersdna # Brexit pic.twitter.com/W59IHwFsXh";;@ @ @;# #;"744893893825683456";https://twitter.com/GuardianTrustFX/status/744893893825683456
DailyDERBYS;2016-06-20 15:45;1;0;"A man has died after crashing into a Brexit trailer in Derbyshire http://j.mp/28IYwIR # Derbyshirepic.twitter.com/MDP26CYr3x";;;#;"744888836010835968";https://twitter.com/DailyDERBYS/status/744888836010835968
DailyDERBYS;2016-06-20 15:30;1;0;"A man has died after crashing into a Brexit trailer in Derbyshire http://j.mp/28JtTzP # Derbyshirepic.twitter.com/W1fVFtqSWp";;;#;"744885165445373952";https://twitter.com/DailyDERBYS/status/744885165445373952
Purfleetjohn;2016-06-20 15:06;0;0;"Pretty clear that a vote for Brexit may not mean immigration control I not coupled to leaving the single market. All that fuss for nothing";;;;"744879159160143873";https://twitter.com/Purfleetjohn/status/744879159160143873
Cretaegus;2016-06-20 15:04;0;0;"I have so enjoyed this recession I think I'll try to bring about another by voting for Brexit.";;;;"744878612957044736";https://twitter.com/Cretaegus/status/744878612957044736
Peckhampulse;2016-06-20 14:56;0;0;"and lose against the nationalist tide stirred up by Brexit.";;;;"744876672961359872";https://twitter.com/Peckhampulse/status/744876672961359872
DailyGLAMORGAN;2016-06-20 14:55;0;0;"Welsh steelmaker Celsa has warned Brexit poses a 'significant threat' http://j.mp/28JmXCX # Cymrupic.twitter.com/mxspS7sOuM";;;#;"744876253455360000";https://twitter.com/DailyGLAMORGAN/status/744876253455360000
DailyGLAMORGAN;2016-06-20 14:23;1;0;"Language groups join forces to warn of 'disastrous' consequences of Brexit http://j.mp/28JcCa7 # Cymrupic.twitter.com/ovW8EfPPPT";;;#;"744868194444181504";https://twitter.com/DailyGLAMORGAN/status/744868194444181504
LNACurrie;2016-06-20 14:17;0;0;"Cameron on video promising to be "the strongest possible advocate for Turkey's EU membership". RT please. # Brexit https://m.youtube.com/watch?v=Bqvc6ui1QHY …";;;#;"744866856620691456";https://twitter.com/LNACurrie/status/744866856620691456
sarveenchester;2016-06-20 13:31;0;0;"Three days to the # BREXIT # EU referendum. Make the right and smart decision for our future. @… https://www.instagram.com/p/BG3-zM5AVSJ/";;@;# #;"744855222560796672";https://twitter.com/sarveenchester/status/744855222560796672
Miguever;2016-06-20 13:30;0;2;"# Brexit # Manchester # EUref # Bremain Vote IN!pic.twitter.com/T8oc0egFeH";;;# # # #;"744854833082077184";https://twitter.com/Miguever/status/744854833082077184
SWFLabour;2016-06-20 13:27;1;1;"# Labour: We can counter the claim that Brexit means taking back control of the UK’s borders http://j.mp/28IF3Z5 pic.twitter.com/FiWyqdX4WY";;;#;"744854096553750528";https://twitter.com/SWFLabour/status/744854096553750528
dave_maydew;2016-06-20 13:21;0;3;"Oh dear lord! The EU Referendum has had more ins and outs than a Porno movie! # Brexit # VoteLeave";;;# #;"744852549501616129";https://twitter.com/dave_maydew/status/744852549501616129
Newsminster;2016-06-20 12:43;0;0;"London and the EU: how Brexit could damage Remain City http://bit.ly/28III5y # Politicspic.twitter.com/YHwCZaIsL6";;;#;"744843030604087297";https://twitter.com/Newsminster/status/744843030604087297
DailyNORTHANTS;2016-06-20 12:30;0;0;"Kettering councillor apologises for Jo Cox Brexit remark http://j.mp/28IEHyc # Northantspic.twitter.com/4f77kj7E4l";;;#;"744839752352825344";https://twitter.com/DailyNORTHANTS/status/744839752352825344
GuardianTrustFX;2016-06-20 12:21;0;0;"# Forex Pro - Trapped Traders® Daily Analysis - Buying # USDCAD https://youtu.be/pF35w7V9aP4  via @ YouTube # forextrading # Brexit";;@;# # # #;"744837564834656256";https://twitter.com/GuardianTrustFX/status/744837564834656256
nathj1993;2016-06-20 12:07;0;0;"bothered , how much are they paying you to talk shit you'll rig the result in your favour out # brexit";;;#;"744834028428230656";https://twitter.com/nathj1993/status/744834028428230656
Essex_Marketing;2016-06-20 12:03;0;0;"Nearly three quarters of Brits still haven’t seen any online video ads for the Brexit campaign http://dlvr.it/Lc5lTg # Essex";;;#;"744833054393262080";https://twitter.com/Essex_Marketing/status/744833054393262080
DaiIyLONDON;2016-06-20 12:02;0;0;"London and the EU: how Brexit could damage Remain City http://j.mp/28ItuRD # Londonpic.twitter.com/nQKnZFFLdl";;;#;"744832692043186176";https://twitter.com/DaiIyLONDON/status/744832692043186176
Skippy344Victor;2016-06-20 10:54;0;0;"Want to know the reality of life after Brexit? See the report Tories buried 4 years ago http://www.independent.co.uk/voices/eu-brexit-tories-eu-succeed-beecroft-report-employment-a7083746.html …";;;;"744815691996368896";https://twitter.com/Skippy344Victor/status/744815691996368896
dailyechosaints;2016-06-20 10:51;5;4;"[Southampton FC] Premier League chief: All our clubs want to avoid a Brexit http://bit.ly/28IleRz # saintsfcpic.twitter.com/NnbQDCsSOK";;;#;"744814877391237120";https://twitter.com/dailyechosaints/status/744814877391237120
sarapallas;2016-06-20 10:30;0;0;"wtf is with brexit";;;;"744809635719184384";https://twitter.com/sarapallas/status/744809635719184384
BobDuffield;2016-06-20 10:28;15;15;"@Gjon777 Cameron will use anything. He's absolutely bricking it. May be he knows something we don't. # Brexit landslide?";;@Gjon777;#;"744809226883600384";https://twitter.com/BobDuffield/status/744809226883600384
CheImsford;2016-06-20 10:21;3;1;"Chancellor George Osborne warns Brexit could pull plug on the Lower Thames… http://j.mp/28Ik1pR # Chelmsfordpic.twitter.com/DLgY6pQYaR";;;#;"744807281590579201";https://twitter.com/CheImsford/status/744807281590579201
BurnhamOC;2016-06-20 10:04;0;0;"Chancellor George Osborne warns Brexit could pull plug on the Lower Thames… http://j.mp/28IgIPx # BurnhamOnCrouchpic.twitter.com/8wBZE76iK1";;;#;"744803133130309634";https://twitter.com/BurnhamOC/status/744803133130309634
DailyESSEX;2016-06-20 10:01;0;0;"# Essex: Chancellor George Osborne warns Brexit could pull plug on the Lower Thames Crossing http://j.mp/28Ig4S7 pic.twitter.com/YSAj9e2Qbr";;;#;"744802380424712192";https://twitter.com/DailyESSEX/status/744802380424712192
Newsminster;2016-06-20 10:01;0;0;"Pound and shares soar as Brexit fears ease – business live http://bit.ly/28IeTWi # Politicspic.twitter.com/3W4De6T1Oa";;;#;"744802377958514692";https://twitter.com/Newsminster/status/744802377958514692
DailySHROPSHIRE;2016-06-20 10:01;0;1;"EU Referendum: Brexit boat on Shropshire roadside targeted by vandals in attack http://j.mp/28IeQK8 # Shropshirepic.twitter.com/WTgqS4ZToY";;;#;"744802363429445632";https://twitter.com/DailySHROPSHIRE/status/744802363429445632
DailyESSEX;2016-06-20 09:48;0;0;"# Essex: Chancellor George Osborne warns Brexit could pull plug on the Lower Thames Crossing http://j.mp/28IdsXD pic.twitter.com/IveVWBhWr7";;;#;"744799003292770304";https://twitter.com/DailyESSEX/status/744799003292770304
DailyNORFOLK;2016-06-20 09:36;0;0;"Baroness Warsi blasts ‘hate and xenophobia’ of Brexit campaigners as she switches… http://www.edp24.co.uk/baroness_warsi_blasts_hate_and_xenophobia_of_brexit_campaigners_as_she_switches_to_remain_1_4583865?utm_source=dlvr.it&utm_medium=twitter … # Norfolkpic.twitter.com/uYlgUU2Vng";;;#;"744796069360369664";https://twitter.com/DailyNORFOLK/status/744796069360369664
Southend0nSea;2016-06-20 09:36;0;0;"Chancellor George Osborne warns Brexit could pull plug on the Lower Thames… http://www.echo-news.co.uk/news/14564812.Chancellor_George_Osborne_warns_Brexit_could_pull_plug_on_the_Lower_Thames_Crossing/?ref=rss&utm_source=dlvr.it&utm_medium=twitter … # Southendpic.twitter.com/l9Fzuiov9y";;;#;"744796065858084864";https://twitter.com/Southend0nSea/status/744796065858084864
MirpuriBespoke;2016-06-20 09:16;0;0;"British tailoring, Italian fabrics, French flair and German machinery. Brexit affects everyone!… https://www.instagram.com/p/BG3hlKpPs9j/";;;;"744790967207682051";https://twitter.com/MirpuriBespoke/status/744790967207682051
Purfleetjohn;2016-06-20 08:58;0;0;"Democracy is lying to people? Wow. You must be for Brexit";;;;"744786400025817088";https://twitter.com/Purfleetjohn/status/744786400025817088
BobDuffield;2016-06-20 08:29;0;0;"@ iVoteLeave I guess this means 'hating' at least 50% of the people who put you in power. I am one. I abhor racism. # Brexit";;@;#;"744779223609446400";https://twitter.com/BobDuffield/status/744779223609446400
BobDuffield;2016-06-20 08:24;2;4;"@ iVoteLeave @GavinBarwellMP Cameron is bricking it after QT roasting. So put in a call to Warsi. Expect a # Brexit earthquake";;@ @GavinBarwellMP;#;"744777941830119424";https://twitter.com/BobDuffield/status/744777941830119424
donnantwich;2016-06-20 08:06;1;4;"Muslim "mouthpiece" conflates Brexit voters with racism. Imagine our surprise.";;;;"744773312862109696";https://twitter.com/donnantwich/status/744773312862109696
BobDuffield;2016-06-20 01:51;0;0;"Don't forget the shy Brexiteers - plus massive support in Labour heartlands. We will win this. # Brexit";;;#;"744679078121324545";https://twitter.com/BobDuffield/status/744679078121324545
CavendishDS;2016-06-20 00:52;0;0;"# brexit # decisions # vote # voteleave # inorout # eureferendum2016 # eu #@London, United Kingdom https://www.instagram.com/p/BG2n8rrRCqc/";;@London;# # # # # # # #;"744664228259311616";https://twitter.com/CavendishDS/status/744664228259311616
JimStenman;2016-06-20 00:17;0;0;"Getting a crash course in how to run a teleprompter # cnn # behindthescenes # euref # brexit (photo… https://www.instagram.com/p/BG2j72XIjQa/";;;# # # #;"744655401413672960";https://twitter.com/JimStenman/status/744655401413672960
DaiIyLONDON;2016-06-20 00:02;0;0;"Channel 4 News barred from 'oversubscribed' Brexit rally http://j.mp/24ZzQMo # Londonpic.twitter.com/Mesfmt68pd";;;#;"744651510424862720";https://twitter.com/DaiIyLONDON/status/744651510424862720
prydwen3;2016-06-20 00:01;1;0;"I don't see it as # Brexit, just a means to get rid of Cameron and Osbourne";;;#;"744651310658686976";https://twitter.com/prydwen3/status/744651310658686976
mandy_reeder;2016-06-19 23:40;0;1;"# brexit @Hackney Wick https://www.instagram.com/p/BG2foQ5AOyZ/";;@Hackney;#;"744645937994162176";https://twitter.com/mandy_reeder/status/744645937994162176
Nee69;2016-06-19 23:39;0;0;"# Repost @ igeldard ・・・ # StopTTIP by a # VoteLeave and # Brexit - # Lexit # TTIP @Liverpool https://www.instagram.com/p/BG2flgMBo6H/";;@ @Liverpool;# # # # # #;"744645842984800256";https://twitter.com/Nee69/status/744645842984800256
DailyGLAMORGAN;2016-06-19 23:23;0;0;"This # Cardiff man's home-made anti-Brexit poster has become the talk of the UK http://j.mp/24ZwA3K # Cymrupic.twitter.com/YSLqFaUTT1";;;# #;"744641687767519233";https://twitter.com/DailyGLAMORGAN/status/744641687767519233
AndyRFCCharman;2016-06-19 23:19;0;0;"London reported to believe # StrongerIn but has large numbers of immigrants. Londoners know truth & have seen thru # Brexit lies # VoteRemain";;;# # #;"744640749019463680";https://twitter.com/AndyRFCCharman/status/744640749019463680
AndyRFCCharman;2016-06-19 23:12;0;4;"# Brexit wasted money sending this to my kids 'cos they're intelligent, educated & see their future in EU # VoteRemainpic.twitter.com/s0cHfyipf9";;;# #;"744638901118087168";https://twitter.com/AndyRFCCharman/status/744638901118087168
nancywoods786;2016-06-19 23:10;0;0;"The ‘TSUNAMI’ of BREXIT https://tellippali.wordpress.com/2016/06/19/the-tsunami-of-brexit …pic.twitter.com/nHxIDXVnVw";;;;"744638472225325057";https://twitter.com/nancywoods786/status/744638472225325057
rock2shark;2016-06-19 22:54;2;4;"Boris, you have to get rid of Cameron to carry out # Brexit wishes, otherwise long grass will again bog us down. @ BorisJohnson";;@;#;"744634573871525888";https://twitter.com/rock2shark/status/744634573871525888
Newsminster;2016-06-19 22:46;0;0;"The Guardian view on the economics of Brexit: running wild risks is not British |… http://bit.ly/265S195 # Politicspic.twitter.com/MnjEqQJhRR";;;#;"744632382435663872";https://twitter.com/Newsminster/status/744632382435663872
Andrew_H;2016-06-19 22:22;0;0;"Brexit Country part 3 @North Star Iver https://www.instagram.com/p/BG2WwHCxA-Y/";;@North;;"744626411747553281";https://twitter.com/Andrew_H/status/744626411747553281
rock2shark;2016-06-19 22:17;0;1;"Have you watched news in last few years? Browse http://www.perock.co.uk/articles/euDamage_Brit01.shtml … Watch BREXIT";;;;"744625184779415552";https://twitter.com/rock2shark/status/744625184779415552
SWFLabour;2016-06-19 22:14;1;0;"# Labour: The Guardian view on the economics of Brexit: running wild risks is not British |… http://j.mp/265RrIk pic.twitter.com/Z91oyb3Mzt";;;#;"744624296778096640";https://twitter.com/SWFLabour/status/744624296778096640
DailyGLOUCESTER;2016-06-19 21:48;0;2;"# Stroud nurse's wish to campaign for Brexit is granted - 19 years after… http://j.mp/24Zr94E # Gloucestershirepic.twitter.com/jZcKdlUrZN";;;# #;"744617779664347136";https://twitter.com/DailyGLOUCESTER/status/744617779664347136
Newsminster;2016-06-19 21:42;0;0;"Nobel prize-winning economists warn of long-term damage after Brexit http://bit.ly/265MVd6 # Politicspic.twitter.com/IPztN3inLu";;;#;"744616264492949504";https://twitter.com/Newsminster/status/744616264492949504
MitchellSheyna;2016-06-19 21:24;0;0;"RIVAZ, KEEP YOUR NOSE OUT!. YOU ARE GREAT FOR BREXIT!.?";;;;"744611917419974656";https://twitter.com/MitchellSheyna/status/744611917419974656
MedBrad_;2016-06-19 21:09;0;1;"Saludando a mi amija la Reina Isabel para que vote no por el Brexit @Buckingham Palace https://www.instagram.com/p/BG2Oa4KBbNi/";;@Buckingham;;"744608088750174208";https://twitter.com/MedBrad_/status/744608088750174208
donnantwich;2016-06-19 19:35;0;0;"they have and they will and after the vote we'll never hear her name again # VoteLeave # BREXIT";;;# #;"744584516476542976";https://twitter.com/donnantwich/status/744584516476542976
noemihernandez;2016-06-19 19:31;0;2;"Political campaign # marketingpolitico # politics # marketing # propaganda # brexit # 23june # votein… https://www.instagram.com/p/BG2DNOZKZjQ/";;;# # # # # # #;"744583430323724288";https://twitter.com/noemihernandez/status/744583430323724288
Andrew_H;2016-06-19 19:24;0;0;"Brexit Country part deux @Crown Cookham https://www.instagram.com/p/BG2CX4MRA1y/";;@Crown;;"744581598541156353";https://twitter.com/Andrew_H/status/744581598541156353
Andrew_H;2016-06-19 19:23;0;0;"Brexit Country @The Odney Club - JLP https://www.instagram.com/p/BG2CQtHRA1W/";;@The;;"744581352180178944";https://twitter.com/Andrew_H/status/744581352180178944
DailyGLAMORGAN;2016-06-19 18:01;0;0;"'Anger over immigration has prevailed over reason' - Reverend Aled Edwards on Brexit http://j.mp/265wi17 # Cymrupic.twitter.com/RMtmbVHUU9";;;#;"744560799432089602";https://twitter.com/DailyGLAMORGAN/status/744560799432089602
johnmaccann;2016-06-19 17:37;0;0;"The Observer view on how to vote in the European Union referendum http://gu.com/p/4ynq3?CMP=Share_AndroidApp_Twitter … # Brexit # EUref # Remain";;;# # #;"744554832736956416";https://twitter.com/johnmaccann/status/744554832736956416
johnmaccann;2016-06-19 17:34;0;0;"Brussels isn’t the bad guy. Tory cuts cause Britain’s troubles. Vote to leave wont change that http://gu.com/p/4yvyn?CMP=Share_AndroidApp_Twitter … # Brexit # Remain";;;# #;"744554038117666816";https://twitter.com/johnmaccann/status/744554038117666816
DailyKENT;2016-06-19 17:28;0;0;"Chris Grayling visits Gurdwara temple in Gravesend during Brexit suspension after Jo… http://goo.gl/dsuOaP # Kentpic.twitter.com/FQBg7aVAMC";;;#;"744552352024133633";https://twitter.com/DailyKENT/status/744552352024133633
MekVox;2016-06-19 17:08;0;0;"# Brexit # London # LiverpoolStation @Liverpool St Station https://www.instagram.com/p/BG1y3FME-XL/";;@Liverpool;# # #;"744547486946201601";https://twitter.com/MekVox/status/744547486946201601
MekVox;2016-06-19 16:58;0;0;"# RegentStreet # London # Brexit @Regent Street https://www.instagram.com/p/BG1xo-lE-Sl/";;@Regent;# # #;"744544803120099329";https://twitter.com/MekVox/status/744544803120099329
Newsminster;2016-06-19 16:54;1;0;"Fear and loathing as Brussels braces for Brexit calamity http://bit.ly/24Z5qdp # Politicspic.twitter.com/ApbupbqAI0";;;#;"744543914556723205";https://twitter.com/Newsminster/status/744543914556723205
DailyKENT;2016-06-19 16:23;0;0;"Chris Grayling visits Gurdwara temple in Gravesend during Brexit suspension after Jo… http://goo.gl/dnWYoc # Kentpic.twitter.com/2qyFyWRnvN";;;#;"744535964513615873";https://twitter.com/DailyKENT/status/744535964513615873
rock2shark;2016-06-19 16:21;6;6;"To David Cameron: Please Sir, Why won't Angela let me buy Mercedes and BMW's if I vote Brexit? @ Angie_Merkel @ DavidDavisMP @ Nigel_Farage";;@ @ @;;"744535639392194560";https://twitter.com/rock2shark/status/744535639392194560
julianmerino;2016-06-19 16:17;0;0;"True # Brexit love @Sheffield https://www.instagram.com/p/BG1tBbzv1C6HCA-Qx5h1tQXoRnBy-p9RuGYDH40/ …";;@Sheffield;#;"744534652795269120";https://twitter.com/julianmerino/status/744534652795269120
rock2shark;2016-06-19 16:15;0;1;"By the glass? Looks good! Must buy before # Brexit !";;;#;"744534111193280512";https://twitter.com/rock2shark/status/744534111193280512
DailyGLOUCESTER;2016-06-19 15:55;0;0;"# Stroud woman launches Brexit campaign - 19 years after she died http://j.mp/265kfkk # Gloucestershire";;;# #;"744528940652331008";https://twitter.com/DailyGLOUCESTER/status/744528940652331008
bigpip123;2016-06-19 15:52;1;0;"One minute we are great ...now nobody will trade with us.. # liar # brexit # voteout # greatbritain… https://www.instagram.com/p/BG1qG_jrkCj/";;;# # # #;"744528243479412736";https://twitter.com/bigpip123/status/744528243479412736
bigpip123;2016-06-19 15:46;0;0;"Dont belive the scaremongering # voteleave # out # brexit # greatbritain # iamout @Wigan https://www.instagram.com/p/BG1peBErkAO/";;@Wigan;# # # # #;"744526833929064449";https://twitter.com/bigpip123/status/744526833929064449
donnantwich;2016-06-19 14:59;39;23;"if you were wondering how low Remain would sink, this is just the beginning. # BREXIT pic.twitter.com/FdgM3BQIce";;;#;"744514933686210560";https://twitter.com/donnantwich/status/744514933686210560
nickyjmorgan;2016-06-19 14:40;0;0;"Plus I already voted hope you make the right decision # Brexit # VoteLeave";;;# #;"744510128599212033";https://twitter.com/nickyjmorgan/status/744510128599212033
maltreateddd;2016-06-19 14:30;0;0;"Current mood # brexit # hungover @Dreamland Margate https://www.instagram.com/p/BG1gxSYjJDa/";;@Dreamland;# #;"744507703981117444";https://twitter.com/maltreateddd/status/744507703981117444
Purfleetjohn;2016-06-19 13:45;0;4;"Scots Indy was an economic fiasco waiting to happen but at least independence was worth having. Fail to see any benefit to Brexit";;;;"744496300796813313";https://twitter.com/Purfleetjohn/status/744496300796813313
Purfleetjohn;2016-06-19 13:33;0;0;"Brexit won't even stop immigration. Frankly it's a load of bollocks preached by charlatans";;;;"744493301177454592";https://twitter.com/Purfleetjohn/status/744493301177454592
SebastnHW;2016-06-19 13:28;1;1;"@ VoteRemain # ImIN # Brixton # Brexit # BREMAIN # EU #Aztec#symbols # European # shirt @… https://www.instagram.com/p/BG1Zrvjrea2/";;@ @;# # # # # #Aztec #symbols # #;"744492120380215296";https://twitter.com/SebastnHW/status/744492120380215296
Purfleetjohn;2016-06-19 13:21;0;0;"pretty sure if there's NOT a Brexit we'll be looking at rise of Far Right violence";;;;"744490342632800256";https://twitter.com/Purfleetjohn/status/744490342632800256
racingindore;2016-06-19 13:06;0;1;"Why do they insist on inflicting Paddy Ashdown on us, he's only ever been in a minority or wrong, find a proper politician @ afneil # Brexit";;@;#;"744486628123643904";https://twitter.com/racingindore/status/744486628123643904
racingindore;2016-06-19 12:23;1;3;"“ @ NoThanksEU This, from Peter Hitchens,is a really beautiful read. Drop whatever you're doing and read it. http://dailym.ai/1WV5N9q ” # Brexit";;@;#;"744475774984593408";https://twitter.com/racingindore/status/744475774984593408
erivonk;2016-06-19 11:57;0;0;"Beautiful day for the market. Brexit is becoming more visible now. (@Queens Park Farmers Market in London) https://www.swarmapp.com/c/hVF8TBpqJQp";;@Queens;;"744469136579911680";https://twitter.com/erivonk/status/744469136579911680
racingindore;2016-06-19 11:38;0;0;"Be interesting if @ Peston has to show his Bosses his Remain credentials # BBC # Brexit";;@;# #;"744464274219753472";https://twitter.com/racingindore/status/744464274219753472
RTF83;2016-06-19 11:29;0;2;"# brexit # Gersey John Nettles in disguise # Bergerac";;;# # #;"744462016136548352";https://twitter.com/RTF83/status/744462016136548352
racingindore;2016-06-19 11:17;1;0;"# GreasyGeorge screaming for his political career on @ Peston no hyperbole too much, no lie which is not worth reiterating # resign # Brexit";;@;# # #;"744459068866199552";https://twitter.com/racingindore/status/744459068866199552
halfeatenmind;2016-06-19 11:12;1;1;"UK EU REFERENDUM: Brexit or Bremain table https://halfeatenmind.wordpress.com/2016/06/19/uk-eu-referendum-brexit-or-bremain-table …";;;;"744457726038675456";https://twitter.com/halfeatenmind/status/744457726038675456
KarateJesus44;2016-06-19 11:09;1;3;"Let us spurn Brexit and remain a beacon of tolerance https://next.ft.com/content/7c7f2dbe-3474-11e6-bda0-04585c31b153 … via @ FTpic.twitter.com/GuCsuo4KPB";;@;;"744456977447784448";https://twitter.com/KarateJesus44/status/744456977447784448
donnantwich;2016-06-19 11:01;0;1;"No bad thing has ever been undone by changing a vote. # VoteLeave # BREXIT";;;# #;"744455129261281280";https://twitter.com/donnantwich/status/744455129261281280
PaulDoughty1;2016-06-19 10:48;3;0;". @ telegraph supporting # Brexit: "We must vote Leave to create a Britain fit for the future"  | via @ telegraph http://www.telegraph.co.uk/opinion/2016/06/18/we-must-vote-leave-to-create-a-britain-fit-for-the-future/?utm_source=dlvr.it&utm_medium=twitter …";;@ @;#;"744451761977589760";https://twitter.com/PaulDoughty1/status/744451761977589760
Lifemodelnick;2016-06-19 10:48;1;0;"Strange how most of the leaders of the Brexit campaign are failed Ministers or failed party leaders. Common sense surely says remain";;;;"744451760895451136";https://twitter.com/Lifemodelnick/status/744451760895451136
Newsminster;2016-06-19 10:32;0;0;"EU Referendum Brexit Effect On Education, Universities And Learning http://huff.to/264YdOD # Politicspic.twitter.com/P59kvIgQe0";;;#;"744447654755598336";https://twitter.com/Newsminster/status/744447654755598336
donnantwich;2016-06-19 10:25;1;7;"it reads like the terms of our surrender. # brexit";;;#;"744446022118674432";https://twitter.com/donnantwich/status/744446022118674432
pdockerty;2016-06-19 09:22;0;0;"We must vote Leave to create a Britain fit for the future. http://digitaledition.telegraph.co.uk/editions/edition_Jqf9Y_2016-06-19/data/169530/index.html?share=1&WT.mc_id=tmgapp_inar_share&utm_source=tmgapp&utm_medium=inar&utm_content=share&utm_campaign=tmgapp_inar_share&Expires=1468710000&Signature=hQtMaqWc-F-4gKfAJ8ZIp~9iO378sTpXiFGV~WSVyHERa2Sl06OLxYbu4ambfdrVq-NMONpXS3zPQ3wUOL9G1RPNNja3FdlXuLQRMQNajT6pz71v1keRJhHXrpbSJbo93pfNemq1qV3v83Sy-QCxftc8xAhUYLBGrxkbLRoiB4JCcM16MIqAAIiNpiHr4pjCSCDWxHHkTm-o0TxAqGLws7xvWWvoAqKKX6OPhU~Qw1EdSWncMk6zqomXcC5RNzBhpfuW6YZhrFjUHUdUEJrkXZVFApucnG18a9OwpHMtnbumQzL8~WiRqgsW6UK~fAOzhVv-~MaCvcfcAfdfPHvXHg__&Key-Pair-Id=APKAJLCEPDGCTPVKXNOA … # Brexit # Leave # VoteLeave";;;# # #;"744430181260136448";https://twitter.com/pdockerty/status/744430181260136448
DailyHAMPSHIRE;2016-06-19 08:49;0;0;"Brexit vote could end future football stars' Premier careers http://j.mp/24YEvyi # Hampshirepic.twitter.com/lC0zW8nKh9";;;#;"744421762486591488";https://twitter.com/DailyHAMPSHIRE/status/744421762486591488
Purfleetjohn;2016-06-19 07:42;0;1;"because they're idiots. Leave are a bunch of liars and if we vote for Brexit, we're looking at chaos.";;;;"744405049921671168";https://twitter.com/Purfleetjohn/status/744405049921671168
tom_meggle;2016-06-19 03:34;0;0;"I asked Laurent's cat if she voted for Brexit.... clever cat!! # cats # would # chose # remain @… https://www.instagram.com/p/BG0CvsbJ7Ph/";;@;# # # #;"744342589009072128";https://twitter.com/tom_meggle/status/744342589009072128
NadFiorrucci;2016-06-19 03:21;0;0;"So much scare mongering re the EU Referendum tht it's a foregone conclusion tht we're NOT gona leave EU!& I just hate the word 'Brexit'!!";;;;"744339328092999680";https://twitter.com/NadFiorrucci/status/744339328092999680
namboozle;2016-06-19 01:27;0;0;"Fuck sake, I can't even have a beer in spoons without getting Brexit propaganda in my face. @… https://www.instagram.com/p/BG0HInfhAN-/";;@;;"744310594308837376";https://twitter.com/namboozle/status/744310594308837376
Sanhou;2016-06-19 01:11;0;0;"Even the pub wants in # politicalymotivatedselfie # betterinthanout # brexit @The Three Compasses,… https://www.instagram.com/p/BG0FSonJBDS/";;@The;# # #;"744306540178509825";https://twitter.com/Sanhou/status/744306540178509825
LNACurrie;2016-06-19 01:09;20;11;"Any Leftist against # Brexit supports should read this from the Guardian economics editor defecting to # VoteLeave http://www.theguardian.com/discussion/p/4yeh2 …";;;# #;"744306123314978816";https://twitter.com/LNACurrie/status/744306123314978816
Comediandana;2016-06-19 01:00;1;2;"Just remember that the immigrants here did not enslave you, steal land, commit genocide & try to erase your culture # brexit # britainfirst";;;# #;"744303909418721281";https://twitter.com/Comediandana/status/744303909418721281
BroughtonTowers;2016-06-19 00:34;0;1;"@ __GriffCo__ # EU # Brexit # UK # EUref I sincerely hope so. The EU is corrupt, run by unelected and unaccountable burocrats !";;@;# # # #;"744297196422561792";https://twitter.com/BroughtonTowers/status/744297196422561792
pdockerty;2016-06-19 00:10;0;2;"I thought Mail was firmly # Brexit - obviously not. Tbh I wish they'd all officially stay neutral.";;;#;"744291324795490304";https://twitter.com/pdockerty/status/744291324795490304
rock2shark;2016-06-18 23:45;7;3;"There is no alternative to # Brexit http://www.telegraph.co.uk/opinion/2016/06/18/we-must-vote-leave-to-create-a-britain-fit-for-the-future/ … @ LeaveEUOfficial @ Grassroots_Out @ vote_leave @ Conservatives @ UKLabour @ UKIP";;@ @ @ @ @ @;#;"744284890699563008";https://twitter.com/rock2shark/status/744284890699563008
